Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SSO,SSO,SSO,SSO,SSO,SSO
Date,,,,,,
2006-06-21,3.6431565284729004,4.46875,4.488124847412109,4.426249980926514,4.429999828338623,4436800
2006-06-22,3.604431629180908,4.421249866485596,4.442500114440918,4.391250133514404,4.442500114440918,2185600
2006-06-23,3.6039228439331055,4.42062520980835,4.461249828338623,4.383124828338623,4.394999980926514,713600
2006-06-26,3.624814987182617,4.446249961853027,4.448124885559082,4.406875133514404,4.421875,603200
2006-06-27,3.5606136322021484,4.367499828338623,4.460625171661377,4.367499828338623,4.460625171661377,1835200
2006-06-28,3.592205047607422,4.40625,4.418749809265137,4.356249809265137,4.380624771118164,681600
2006-06-29,3.7445547580718994,4.593124866485596,4.593124866485596,4.461874961853027,4.46875,1068800
2006-06-30,3.7425155639648438,4.590624809265137,4.631249904632568,4.590624809265137,4.625625133514404,1449600
2006-07-03,3.793470859527588,4.653124809265137,4.653124809265137,4.610000133514404,4.615624904632568,454400
2006-07-05,3.7430262565612793,4.591249942779541,4.61062479019165,4.555624961853027,4.603125095367432,1184000
2006-07-06,3.7547452449798584,4.605625152587891,4.638124942779541,4.591249942779541,4.606249809265137,1865600
2006-07-07,3.7114341259002686,4.552499771118164,4.611249923706055,4.53000020980835,4.571875095367432,1137600
2006-07-10,3.718057870864868,4.560625076293945,4.60812520980835,4.543749809265137,4.590624809265137,1152000
2006-07-11,3.7496497631073,4.599374771118164,4.602499961853027,4.504374980926514,4.540625095367432,3080000
2006-07-12,3.675767660140991,4.508749961853027,4.596250057220459,4.489999771118164,4.594375133514404,2051200
2006-07-13,3.5646889209747314,4.372499942779541,4.46999979019165,4.369375228881836,4.448124885559082,2780800
2006-07-14,3.5325894355773926,4.333125114440918,4.371874809265137,4.28125,4.358749866485596,2417600
2006-07-17,3.5290215015411377,4.328750133514404,4.362500190734863,4.300000190734863,4.339375019073486,910400
2006-07-18,3.534627676010132,4.335625171661377,4.415625095367432,4.256875038146973,4.359375,3278400
2006-07-19,3.6558947563171387,4.484375,4.512499809265137,4.374374866485596,4.375,3504000
2006-07-20,3.61309552192688,4.431875228881836,4.53125,4.421875,4.525000095367432,1844800
2006-07-21,3.5560262203216553,4.361875057220459,4.413125038146973,4.344375133514404,4.393750190734863,2054400
2006-07-24,3.6686339378356934,4.5,4.508749961853027,4.404375076293945,4.404375076293945,2134400
2006-07-25,3.7150020599365234,4.556875228881836,4.580625057220459,4.470624923706055,4.491250038146973,2742400
2006-07-26,3.7221362590789795,4.565625190734863,4.596250057220459,4.508749961853027,4.527500152587891,2211200
2006-07-27,3.6864678859710693,4.521874904632568,4.612500190734863,4.503749847412109,4.599374771118164,2864000
2006-07-28,3.7705419063568115,4.625,4.641250133514404,4.541250228881836,4.544374942779541,1806400
2006-07-31,3.760349750518799,4.612500190734863,4.625,4.59499979019165,4.625,908800
2006-08-01,3.7267208099365234,4.571249961853027,4.596875190734863,4.528124809265137,4.5625,836800
2006-08-02,3.7552542686462402,4.606249809265137,4.659375190734863,4.59499979019165,4.616875171661377,1172800
2006-08-03,3.7741079330444336,4.629374980926514,4.663750171661377,4.5625,4.5625,1441600
2006-08-04,3.773089647293091,4.628125190734863,4.734375,4.587500095367432,4.731249809265137,2753600
2006-08-07,3.752197742462158,4.602499961853027,4.621874809265137,4.581250190734863,4.599999904632568,785600
2006-08-08,3.721627712249756,4.565000057220459,4.646249771118164,4.545000076293945,4.637499809265137,923200
2006-08-09,3.693091869354248,4.53000020980835,4.653749942779541,4.525000095367432,4.606874942779541,1115200
2006-08-10,3.7257039546966553,4.570000171661377,4.578125,4.500625133514404,4.518750190734863,2590400
2006-08-11,3.6986966133117676,4.536874771118164,4.5625,4.506249904632568,4.5625,1950400
2006-08-14,3.7114341259002686,4.552499771118164,4.672500133514404,4.539374828338623,4.593124866485596,1545600
2006-08-15,3.802640914916992,4.664374828338623,4.675000190734863,4.611249923706055,4.623125076293945,1350400
2006-08-16,3.8663320541381836,4.742499828338623,4.750625133514404,4.691874980926514,4.696875095367432,1792000
2006-08-17,3.8821284770965576,4.761875152587891,4.786874771118164,4.730000019073486,4.741250038146973,3046400
2006-08-18,3.8979249000549316,4.78125,4.793749809265137,4.730625152587891,4.777500152587891,1331200
2006-08-21,3.8795809745788574,4.758749961853027,4.771249771118164,4.743750095367432,4.75,649600
2006-08-22,3.886204719543457,4.76687479019165,4.791250228881836,4.734375,4.753749847412109,1113600
2006-08-23,3.8510470390319824,4.723750114440918,4.787499904632568,4.697500228881836,4.773125171661377,996800
2006-08-24,3.8653125762939453,4.741250038146973,4.756249904632568,4.711249828338623,4.756249904632568,1408000
2006-08-25,3.8724472522735596,4.75,4.771249771118164,4.723750114440918,4.733749866485596,635200
2006-08-28,3.905567169189453,4.790625095367432,4.807499885559082,4.731874942779541,4.744999885559082,1110400
2006-08-29,3.92391037940979,4.813125133514404,4.814374923706055,4.741875171661377,4.786874771118164,947200
2006-08-30,3.9234001636505127,4.8125,4.831250190734863,4.738749980926514,4.831250190734863,470400
2006-08-31,3.9203438758850098,4.808750152587891,4.818749904632568,4.793749809265137,4.796875,444800
2006-09-01,3.9600865840911865,4.857500076293945,4.862500190734863,4.81374979019165,4.828125,905600
2006-09-05,3.967219591140747,4.866250038146973,4.882500171661377,4.838749885559082,4.854374885559082,984000
2006-09-06,3.8979249000549316,4.78125,4.839375019073486,4.768750190734863,4.839375019073486,902400
2006-09-07,3.8586902618408203,4.73312520980835,4.780624866485596,4.715000152587891,4.738124847412109,1017600
2006-09-08,3.886204719543457,4.76687479019165,4.775625228881836,4.730000019073486,4.745625019073486,902400
2006-09-11,3.8851864337921143,4.765625,4.794374942779541,4.704999923706055,4.738124847412109,524800
2006-09-12,3.9611048698425293,4.858749866485596,4.866875171661377,4.778124809265137,4.778124809265137,1075200
2006-09-13,3.9998292922973633,4.90625,4.913750171661377,4.852499961853027,4.871250152587891,636800
2006-09-14,3.980466365814209,4.882500171661377,4.894374847412109,4.864375114440918,4.889999866485596,803200
2006-09-15,4.014607906341553,4.924375057220459,4.962500095367432,4.905624866485596,4.946875095367432,998400
2006-09-18,4.014098644256592,4.923749923706055,4.949375152587891,4.901875019073486,4.914999961853027,544000
2006-09-19,3.9881107807159424,4.89187479019165,4.925624847412109,4.848750114440918,4.909999847412109,1604800
2006-09-20,4.036517143249512,4.951250076293945,4.96750020980835,4.925000190734863,4.952499866485596,1241600
2006-09-21,3.9926960468292236,4.897500038146973,4.974999904632568,4.878749847412109,4.974999904632568,825600
2006-09-22,3.9707865715026855,4.870625019073486,4.896874904632568,4.840000152587891,4.896874904632568,560000
2006-09-25,4.044670104980469,4.961249828338623,4.979374885559082,4.852499961853027,4.913750171661377,1308800
2006-09-26,4.097657680511475,5.026249885559082,5.03000020980835,4.95437479019165,4.965000152587891,1222400
2006-09-27,4.107853412628174,5.038750171661377,5.056250095367432,5.011250019073486,5.040625095367432,1395200
2006-09-28,4.121097087860107,5.054999828338623,5.091249942779541,5.015625,5.065625190734863,1424000
2006-09-29,4.104283809661865,5.034375190734863,5.060625076293945,5.028749942779541,5.053124904632568,755200
2006-10-02,4.070145130157471,4.992499828338623,5.04562520980835,4.984375,5.029375076293945,720000
2006-10-03,4.084921360015869,5.010624885559082,5.044374942779541,4.961249828338623,4.990624904632568,764800
2006-10-04,4.180713176727295,5.128125190734863,5.135000228881836,4.989999771118164,5.012499809265137,1673600
2006-10-05,4.200588226318359,5.152500152587891,5.166250228881836,5.121874809265137,5.143750190734863,1104000
2006-10-06,4.188355922698975,5.137499809265137,5.139999866485596,5.095624923706055,5.106874942779541,2622400
2006-10-09,4.1924333572387695,5.142499923706055,5.154375076293945,5.107500076293945,5.121874809265137,654400
2006-10-10,4.205173492431641,5.158124923706055,5.166250228881836,5.124374866485596,5.141250133514404,660800
2006-10-11,4.188355922698975,5.137499809265137,5.162499904632568,5.085625171661377,5.122499942779541,899200
2006-10-12,4.263259410858154,5.229374885559082,5.236249923706055,5.159375190734863,5.172500133514404,2403200
2006-10-13,4.283130168914795,5.253749847412109,5.258124828338623,5.209374904632568,5.21875,950400
2006-10-16,4.2963762283325195,5.269999980926514,5.28125,5.238749980926514,5.239375114440918,982400
2006-10-17,4.261728763580322,5.227499961853027,5.253125190734863,5.178124904632568,5.231249809265137,2585600
2006-10-18,4.2739577293396,5.242499828338623,5.299375057220459,5.205625057220459,5.298749923706055,2396800
2006-10-19,4.281602382659912,5.251874923706055,5.263124942779541,5.216875076293945,5.227499961853027,1275200
2006-10-20,4.287717819213867,5.259375095367432,5.293749809265137,5.220624923706055,5.256249904632568,840000
2006-10-23,4.327461242675781,5.308125019073486,5.328125,5.223750114440918,5.231249809265137,2041600
2006-10-24,4.346822738647461,5.331874847412109,5.331874847412109,5.289374828338623,5.3125,852800
2006-10-25,4.371279239654541,5.361875057220459,5.374374866485596,5.315625190734863,5.331874847412109,1454400
2006-10-26,4.408986568450928,5.408124923706055,5.420000076293945,5.34250020980835,5.401249885559082,2150400
2006-10-27,4.3508992195129395,5.336874961853027,5.399374961853027,5.31374979019165,5.36062479019165,1715200
