Date,Open,High,Low,Close,Adj Close,Volume
2010-03-11,0.6424999833106995,0.6604999899864197,0.6424999833106995,0.6604999899864197,0.609301745891571,3702000
2010-03-12,0.6610000133514404,0.6653329730033875,0.6441670060157776,0.6441670060157776,0.5942347645759583,4548000
2010-03-15,0.6311669945716858,0.6380000114440918,0.6141669750213623,0.6238330006599426,0.5754770040512085,534000
2010-03-16,0.6316670179367065,0.6751670241355896,0.630666971206665,0.6744999885559082,0.6222166419029236,1260000
2010-03-17,0.699999988079071,0.7070000171661377,0.6861670017242432,0.6988329887390137,0.6446636319160461,2610000
2010-03-18,0.6988329887390137,0.7008330225944519,0.6721670031547546,0.681833028793335,0.6289811730384827,1584000
2010-03-19,0.6733329892158508,0.6736670136451721,0.6396669745445251,0.650833010673523,0.6003842949867249,1596000
2010-03-22,0.6380000114440918,0.7003329992294312,0.6343330144882202,0.6978330016136169,0.6437409520149231,3804000
2010-03-23,0.7076669931411743,0.7455000281333923,0.7073330283164978,0.7428330183029175,0.685252845287323,6114000
2010-03-24,0.7356669902801514,0.7356669902801514,0.6980000138282776,0.7016670107841492,0.64727783203125,2034000
2010-03-25,0.7319999933242798,0.7425000071525574,0.6974999904632568,0.6981670260429382,0.6440491676330566,2034000
2010-03-26,0.7168329954147339,0.7204999923706055,0.6735000014305115,0.6871669888496399,0.6339015960693359,2322000
2010-03-29,0.7093330025672913,0.7136669754981995,0.7006670236587524,0.7056670188903809,0.6509677767753601,1380000
2010-03-30,0.7166669964790344,0.7266669869422913,0.6981670260429382,0.7191669940948486,0.6634212732315063,1920000
2010-03-31,0.7246670126914978,0.7300000190734863,0.7041670083999634,0.7080000042915344,0.6531198024749756,1080000
2010-04-01,0.7278329730033875,0.7571669816970825,0.6984999775886536,0.710332989692688,0.6552720069885254,1644000
2010-04-05,0.7373329997062683,0.7733330130577087,0.6901670098304749,0.7705000042915344,0.7107752561569214,1500000
2010-04-06,0.7558330297470093,0.7696670293807983,0.7471669912338257,0.7588329911231995,0.7000126242637634,1998000
2010-04-07,0.7628329992294312,0.7821670174598694,0.741832971572876,0.7663329839706421,0.7069310545921326,3414000
2010-04-08,0.7524999976158142,0.7524999976158142,0.714667022228241,0.7391669750213623,0.6818711161613464,4470000
2010-04-09,0.7476670145988464,0.7591670155525208,0.730666995048523,0.7588329911231995,0.7000126242637634,1254000
2010-04-12,0.7703329920768738,0.7975000143051147,0.7611669898033142,0.7778329849243164,0.7175397276878357,2400000
2010-04-13,0.7821670174598694,0.7966669797897339,0.7721670269966125,0.7928329706192017,0.7313770651817322,2904000
2010-04-14,0.8420000076293945,0.8976669907569885,0.8420000076293945,0.8948330283164978,0.8254706263542175,6504000
2010-04-15,0.9108330011367798,0.9231669902801514,0.8923329710960388,0.9024999737739563,0.8325432538986206,12666000
2010-04-16,0.8916670083999634,0.8916670083999634,0.828499972820282,0.8691669702529907,0.8017940521240234,4452000
2010-04-19,0.8399999737739563,0.8654999732971191,0.7918329834938049,0.8398330211639404,0.7747339606285095,5712000
2010-04-20,0.8643329739570618,0.886667013168335,0.8583329916000366,0.8805000185966492,0.812248706817627,2922000
2010-04-21,0.886667013168335,0.9061669707298279,0.8140000104904175,0.8529999852180481,0.7868804335594177,5772000
2010-04-22,0.8363329768180847,0.9039999842643738,0.7973330020904541,0.9011669754981995,0.8313136696815491,6594000
2010-04-23,0.9160000085830688,0.9160000085830688,0.8686670064926147,0.9051669836044312,0.835003674030304,3600000
2010-04-26,0.913332998752594,0.9380000233650208,0.9068329930305481,0.9131669998168945,0.8423835039138794,3846000
2010-04-27,0.875,0.906499981880188,0.8159999847412109,0.8186669945716858,0.7552084922790527,5112000
2010-04-28,0.835332989692688,0.8791670203208923,0.7935000061988831,0.8349999785423279,0.7702755331993103,6864000
2010-04-29,0.835332989692688,0.8666669726371765,0.8255000114440918,0.8636670112609863,0.7967205047607422,5838000
2010-04-30,0.8416669964790344,0.8416669964790344,0.7453330159187317,0.7471669912338257,0.6892507672309875,10104000
2010-05-03,0.7576670050621033,0.8140000104904175,0.7576670050621033,0.8021669983863831,0.7399875521659851,4926000
2010-05-04,0.7854999899864197,0.7854999899864197,0.6613330245018005,0.6959999799728394,0.6420499086380005,19164000
2010-05-05,0.6850000023841858,0.7058330178260803,0.6414999961853027,0.6736670136451721,0.6214480996131897,7920000
2010-05-06,0.6666669845581055,0.695667028427124,0.41666701436042786,0.6163330078125,0.5685583353042603,17448000
2010-05-07,0.6000000238418579,0.618166983127594,0.5143330097198486,0.5788329839706421,0.5339650511741638,12372000
2010-05-10,0.6800000071525574,0.6826670169830322,0.6468330025672913,0.6800000071525574,0.6272903680801392,7206000
2010-05-11,0.6436669826507568,0.7024999856948853,0.6355000138282776,0.6669999957084656,0.6152979731559753,27720000
2010-05-12,0.6779999732971191,0.7246670126914978,0.6779999732971191,0.7211670279502869,0.6652660369873047,42330000
2010-05-13,0.7018330097198486,0.7308329939842224,0.6554999947547913,0.664667010307312,0.6131458878517151,28992000
2010-05-14,0.6489999890327454,0.6489999890327454,0.5676670074462891,0.6039999723434448,0.5571812987327576,15846000
2010-05-17,0.5911669731140137,0.6348329782485962,0.5699999928474426,0.6290000081062317,0.5802434086799622,19140000
2010-05-18,0.6445000171661377,0.6553329825401306,0.5691670179367065,0.5776669979095459,0.5328894853591919,16128000
2010-05-19,0.5748329758644104,0.6041669845581055,0.5466669797897339,0.5868330001831055,0.541344940662384,21306000
2010-05-20,0.5416669845581055,0.5761669874191284,0.5043330192565918,0.5389999747276306,0.49721983075141907,10638000
2010-05-21,0.5166670083999634,0.5989999771118164,0.503832995891571,0.574167013168335,0.5296606421470642,11220000
2010-05-24,0.5628330111503601,0.584833025932312,0.5403329730033875,0.5403329730033875,0.498449444770813,10944000
2010-05-25,0.4943329989910126,0.5526670217514038,0.4749999940395355,0.5525000095367432,0.5096733570098877,10818000
2010-05-26,0.5803329944610596,0.6036670207977295,0.546500027179718,0.5496670007705688,0.5070599317550659,14250000
2010-05-27,0.5923330187797546,0.6341670155525208,0.5839999914169312,0.6333330273628235,0.5842407941818237,10578000
2010-05-28,0.6406670212745667,0.6406670212745667,0.5771669745445251,0.6028329730033875,0.5561047196388245,9288000
2010-06-01,0.5989999771118164,0.621167004108429,0.5618330240249634,0.5618330240249634,0.5182828903198242,4530000
2010-06-02,0.581833004951477,0.6225000023841858,0.5641670227050781,0.6218330264091492,0.5736320614814758,11094000
2010-06-03,0.6330000162124634,0.652999997138977,0.6150000095367432,0.6456670165061951,0.5956186056137085,9102000
2010-06-04,0.6290000081062317,0.6305000185966492,0.5525000095367432,0.5616670250892639,0.5181297659873962,13650000
2010-06-07,0.569832980632782,0.578000009059906,0.4950000047683716,0.49900001287460327,0.46032044291496277,18312000
2010-06-08,0.5018330216407776,0.5041670203208923,0.45683300495147705,0.4934999942779541,0.4552466869354248,12504000
2010-06-09,0.5070000290870667,0.5385000109672546,0.47749999165534973,0.4836669862270355,0.44617587327957153,8634000
2010-06-10,0.5093330144882202,0.5386670231819153,0.5015000104904175,0.5368329882621765,0.4952208399772644,9504000
2010-06-11,0.5180000066757202,0.5621669888496399,0.5133330225944519,0.5598329901695251,0.5164380669593811,6510000
2010-06-14,0.5868330001831055,0.6025000214576721,0.5691670179367065,0.5705000162124634,0.5262779593467712,6924000
2010-06-15,0.5833330154418945,0.6696670055389404,0.5833330154418945,0.6654999852180481,0.6139143705368042,14508000
2010-06-16,0.6513329744338989,0.6896669864654541,0.6340000033378601,0.6746670007705688,0.6223706603050232,14226000
2010-06-17,0.6880000233650208,0.6894999742507935,0.6361669898033142,0.6703330278396606,0.6183725595474243,8724000
2010-06-18,0.6735000014305115,0.6825000047683716,0.6566669940948486,0.6658329963684082,0.614221453666687,4656000
2010-06-21,0.695667028427124,0.7131670117378235,0.6359999775886536,0.6481670141220093,0.5979246497154236,9054000
2010-06-22,0.6513329744338989,0.6769999861717224,0.6083329916000366,0.6140000224113464,0.56640625,9888000
2010-06-23,0.6200000047683716,0.6424999833106995,0.5864999890327454,0.619333028793335,0.5713258385658264,8076000
2010-06-24,0.6085000038146973,0.6106669902801514,0.5578330159187317,0.5653330087661743,0.5215115547180176,11754000
2010-06-25,0.5718330144882202,0.5734999775886536,0.536666989326477,0.5671669840812683,0.5232034921646118,8718000
2010-06-28,0.5615000128746033,0.5923330187797546,0.5528330206871033,0.5738329887390137,0.5293526649475098,4248000
2010-06-29,0.5446670055389404,0.5446670055389404,0.48583298921585083,0.4956670105457306,0.45724576711654663,23970000
2010-06-30,0.4984999895095825,0.5146669745445251,0.46766701340675354,0.47166699171066284,0.43510597944259644,10842000
2010-07-01,0.4749999940395355,0.4863330125808716,0.4345000088214874,0.47350001335144043,0.43679696321487427,10716000
2010-07-02,0.47450000047683716,0.4814999997615814,0.4443329870700836,0.46766701340675354,0.43141603469848633,7032000
2010-07-06,0.4956670105457306,0.5049999952316284,0.4548330008983612,0.4668329954147339,0.43064674735069275,24060000
2010-07-07,0.46700000762939453,0.5410000085830688,0.46700000762939453,0.540166974067688,0.498296320438385,13650000
2010-07-08,0.5601670145988464,0.5601670145988464,0.5106670260429382,0.5361670255661011,0.4946064054965973,14706000
2010-07-09,0.5385000109672546,0.5563330054283142,0.527167022228241,0.5546669960021973,0.5116723775863647,7512000
2010-07-12,0.5573329925537109,0.5821670293807983,0.5509999990463257,0.5758330225944519,0.5311976671218872,8718000
2010-07-13,0.5966669917106628,0.6186670064926147,0.5863329768180847,0.6128330230712891,0.5653296709060669,11688000
2010-07-14,0.6399999856948853,0.6466670036315918,0.5953329801559448,0.6071670055389404,0.5601028800010681,16902000
2010-07-15,0.5989999771118164,0.605666995048523,0.5680000185966492,0.5993329882621765,0.5528759360313416,11166000
2010-07-16,0.588333010673523,0.5923330187797546,0.541333019733429,0.5423330068588257,0.5002944469451904,7878000
2010-07-19,0.559499979019165,0.5855000019073486,0.5471670031547546,0.5833330154418945,0.5381165146827698,7908000
2010-07-20,0.5394999980926514,0.5851669907569885,0.5196670293807983,0.5849999785423279,0.5396542549133301,14142000
2010-07-21,0.5961670279502869,0.5961670279502869,0.5456669926643372,0.5494999885559082,0.5069058537483215,10890000
2010-07-22,0.5583329796791077,0.6116669774055481,0.5583329796791077,0.5998330116271973,0.5533372759819031,10308000
2010-07-23,0.5950000286102295,0.6154999732971191,0.5798329710960388,0.6113330125808716,0.5639458894729614,7092000
2010-07-26,0.6116669774055481,0.6368330121040344,0.5931670069694519,0.6333330273628235,0.5842407941818237,8622000
2010-07-27,0.6471670269966125,0.6471670269966125,0.6123329997062683,0.6203330159187317,0.5722483992576599,10470000
2010-07-28,0.612500011920929,0.6265000104904175,0.5783330202102661,0.5881670117378235,0.542575478553772,17106000
2010-07-29,0.5948330163955688,0.5960000157356262,0.5301669836044312,0.5525000095367432,0.5096733570098877,24666000
2010-07-30,0.539667010307312,0.5456669926643372,0.5076670050621033,0.5351669788360596,0.4936838448047638,13908000
2010-08-02,0.5621669888496399,0.5716670155525208,0.5421670079231262,0.5634999871253967,0.5198206901550293,19812000
