date,smh_drop,qqq_immediate,qqq_5d_cum,qqq_21d_cum,smh_5d_cum,drop_group
2002-05-29,-3.2488300766009615,-2.6366542949113447,-5.632558610381477,-18.623614098622998,-10.422597274189837,-5%~-3%
2002-06-04,-5.019506545851704,1.3112939478232555,-2.4817039649325134,-18.32714058786783,-9.301763878464996,-7%~-5%
2002-06-07,-9.151195472470485,-2.0082757209119007,-4.170845666801792,-11.910554077198242,-9.620192466458068,<-7%
2002-06-12,-5.507250799648999,1.4566601281415403,5.60773832107524,-9.08218791356753,1.446193789126216,-7%~-5%
2002-06-14,-3.9705837474149797,-0.21679009058176435,-4.210630744659337,-6.7879201452484725,-3.755211549551607,-5%~-3%
2002-06-19,-3.5868007309332484,-5.789068068445557,-12.755551504118712,-14.831849045236869,-9.74909820903045,-5%~-3%
2002-06-21,-5.66616294750254,-2.418735404469141,-0.8182015962320266,-11.275701909307179,-2.812201542511417,-7%~-5%
2002-06-24,-4.870129990766703,1.9751979359590388,1.180831630731216,-13.130487316919915,1.8299623815536181,-5%~-3%
2002-06-26,-9.901307308054008,0.7462321421761731,-5.901146905273391,-12.155169277359146,-7.835915100435642,<-7%
2002-07-02,-4.651161464410292,-3.6216847644388706,-0.33869512580704253,-2.74916297340364,-1.1763994281030925,-5%~-3%
2002-07-03,-5.574914072949511,3.3402632529186294,0.20104425378512092,-3.823526789507237,2.8631402105876673,-7%~-5%
2002-07-09,-5.974437627687235,-2.8368266808160403,0.9517882651479797,-10.751526463964165,-5.102171917608034,-7%~-5%
2002-07-11,-6.153843545506133,3.7657279209642125,7.210513298214504,-0.12222645022046663,9.753695252264038,-7%~-5%
2002-07-18,-4.626444366443949,-3.5867081878443896,-7.865434290031215,-3.059743936073515,-19.03831634986387,-5%~-3%
2002-07-19,-5.276960335213232,-2.992314393868989,-10.078871736240991,1.219920465776302,-10.989812850388924,-7%~-5%
2002-07-24,-7.0671379997101935,5.446451998172486,8.665046963687338,15.162646532017089,-5.465750871994068,<-7%
2002-07-26,-5.69853345931185,1.887602030934632,2.4304955825785175,13.24768982702663,-1.1924907521927213,-7%~-5%
2002-08-02,-6.7164152548609195,-2.1116837295963586,3.902344593071893,4.136805378946516,-8.29040150950977,-7%~-5%
2002-08-05,-3.8000030517578276,-3.640477313572721,4.995800635423409,2.6299880861949,0.3876053393607406,-5%~-3%
2002-08-06,-4.324320337507914,4.943977688160017,8.936351902930317,6.667981894299167,3.586399888946,-5%~-3%
2002-08-23,-3.3158773760554427,-3.860895306104406,-9.280205894663641,-21.32754933490909,-17.911452194208465,-5%~-3%
2002-08-26,-3.2491028920224707,0.3976222205541946,-6.680388865501596,-17.419060058846,-12.87433278345561,-5%~-3%
2002-08-28,-8.296295448585788,-3.652031125194888,-6.813854798092289,-11.571844785942453,-14.879473688484623,<-7%
2002-08-29,-3.796448002294983,1.3202391318613893,-5.6255158067711974,-9.262414084881442,-8.008663894947865,-5%~-3%
2002-09-13,-5.000003178914403,0.7891076245738926,-5.4876497380181855,-1.830264878404063,-12.39777119744241,-7%~-5%
2002-09-18,-6.153844477056147,-1.1271435334179514,-5.258021339510566,3.5980247916998036,-18.83996677210016,-7%~-5%
2002-09-23,-3.37349765272027,-2.9995254458236364,-1.5348352223210182,12.404195973810705,-3.4754801077281465,-5%~-3%
2002-09-24,-6.48378696522649,0.04759396995868137,-1.3039673315038747,14.786198858753394,-1.859894982140431,-7%~-5%
2002-09-27,-4.278843376410646,-1.3426004241338774,-3.7513572790012666,14.366576735741274,-3.266576614642114,-5%~-3%
2002-10-04,-3.0845812311773857,-1.880376711834042,1.7759488611416518,20.426497483491133,-12.305713022282271,-5%~-3%
2002-10-07,-3.5934233677628713,-0.9336811312613214,9.064342804663516,24.88114692027832,-0.3046533208416182,-5%~-3%
2002-10-09,-5.177115766704765,-0.6930297670247221,15.774000493416507,27.806334940825902,18.778249941435668,-7%~-5%
2002-10-16,-5.656933242711071,-3.3105764943695326,2.5719822632148115,7.400852987224515,-1.5649928098819381,-7%~-5%
2002-10-25,-3.030306283029227,3.002454675861621,2.459673982763544,15.099870935872117,5.051130225081712,-5%~-3%
2002-11-08,-5.780346650864954,-1.840204976640769,2.3303429771363904,-0.5944208412877119,-7.689528721583238,-7%~-5%
2002-11-12,-3.742202274765105,2.5504194049379647,7.02969673214856,6.25280427579038,6.591434525102479,-5%~-3%
2002-12-03,-4.910569850022228,-2.9642988512183277,-10.256990555817001,-9.262866380305699,-17.56855832730256,-5%~-3%
2002-12-04,-8.584132176912984,-2.2083119007371477,-5.785926046411349,-5.196153172380003,-16.720491993023003,<-7%
2002-12-06,-6.5712152100551595,1.030577174290359,-1.171976256583429,2.1506726826393106,-5.237616873175089,-7%~-5%
2002-12-10,-4.062503515742666,1.5067656581873257,2.583743115069592,6.117078241034747,-4.884267167008094,-5%~-3%
2002-12-13,-3.4563083093143376,-3.1708927785714103,-3.0085337442174565,5.02459698772364,-9.3293338322603,-5%~-3%
2002-12-18,-3.0976992739955467,-2.1211031835487004,-2.2086754486585702,-2.000023924259075,-6.09803948899642,-5%~-3%
2002-12-19,-4.13934526504992,-1.2607862166490236,-0.3636905320945183,-0.9852015801968035,-2.873487415299347,-5%~-3%
2002-12-31,-4.3683102402564895,-1.055614868496757,8.019234034288004,-0.054781283305414874,7.1015053518916575,-5%~-3%
2003-01-14,-3.5591214224893974,0.5196518194837685,-7.2378942760051075,-12.031975458810573,-13.092347682152651,-5%~-3%
2003-01-17,-5.91549777922451,-4.273854615176475,-6.157960276038775,-4.269720299411783,-7.243207861869151,-7%~-5%
2003-01-27,-4.642081259177811,-1.168401135717867,-1.4855485339484664,-0.010261898933783264,-9.620792504526866,-5%~-3%
2003-01-31,-9.407665215774653,-0.24495608471889474,-1.1801872752761011,0.8282063125320205,-7.378178218634935,<-7%
2003-03-04,-3.3474614523635204,-0.6084947823655873,-2.6044187167623134,3.642125146310172,-5.93370256133473,-5%~-3%
2003-03-07,-3.3112583339136803,0.2041782164829975,4.713242876051726,6.679559742065868,1.6312396646686822,-5%~-3%
2003-03-24,-3.639849613235746,-4.159042963691128,-3.985250257171102,1.2839779041141868,-5.589536769947834,-5%~-3%
2003-03-31,-3.0413625492325624,-3.182504444294554,-0.0018496525227673644,6.403163538096669,1.8857933406911882,-5%~-3%
2003-04-08,-4.003104537977576,-0.11500091480945995,-0.1703235928735225,8.296474512713191,-8.979344711791795,-5%~-3%
2003-04-09,-3.157897419241562,-2.3023984105568274,0.9051354159898772,6.573400123210637,-3.187483425593496,-5%~-3%
2003-05-20,-3.096540465737707,0.28890563161783067,5.039725349968194,11.263166698380193,-1.6378507093465,-5%~-3%
2003-06-03,-3.801651631505032,0.9466302822382477,0.553128795928981,2.7852693893219205,0.40365346147983594,-5%~-3%
2003-06-09,-4.177214173700672,-1.3275993708880662,-0.5126507054746821,7.194886173824311,-6.991783786794469,-5%~-3%
2003-06-23,-3.3898305084745783,-1.5470610977796118,-1.7743824347093207,3.3940807553756396,-2.6130863334672405,-5%~-3%
2003-08-06,-3.173637171191901,-0.06620902724553401,2.1500866022476695,12.387329311179029,-4.772104106863872,-5%~-3%
2003-08-11,-3.087203408654171,1.097456715437506,3.6139466363586115,12.665493029885464,3.707292816780361,-5%~-3%
2003-09-11,-3.692878353315565,1.11205739182767,2.9816468181553257,4.470974143054085,0.17218154435513222,-5%~-3%
2003-09-25,-3.8046405697876984,-1.2944156034028542,-0.1369225373364702,3.0169297282970793,-6.279220849130529,-5%~-3%
2003-10-16,-3.1048188080311845,0.7958801797910198,-1.6885107882680717,1.8427619048034805,-1.9356108530731553,-5%~-3%
2003-10-20,-4.080601765119008,1.2424098224322666,-1.1566336074912642,0.3756120504406435,-3.4341545585204303,-5%~-3%
2003-10-23,-3.730967420743858,-1.1570693415331568,2.208429312424165,-1.8343758002362986,3.879055125486053,-5%~-3%
2003-11-11,-3.106573649177591,-0.3694585064949907,-1.4102518326312374,-1.6071300072671657,-4.712562889619454,-5%~-3%
2003-11-17,-3.669721399350001,-1.0274932541081583,-2.2917941447170076,-0.35716575703038655,-5.002555997599711,-5%~-3%
2003-12-05,-3.233251122054037,-1.6559410971977773,-0.8649138545207768,4.859455200210294,-8.267586842982876,-5%~-3%
2003-12-10,-4.315334945229954,0.37758791006825554,1.2447935817819555,9.291681047697452,-3.919051980644195,-5%~-3%
2003-12-16,-4.9701268630717665,0.2012404886018171,2.264330590211161,9.452126990744723,-4.455419184638476,-5%~-3%
2004-02-20,-3.8443942239024587,-0.3245290826955016,-0.832661924632927,-6.0875113938799075,-5.493167670408538,-5%~-3%
2004-02-24,-3.9060653870016337,-0.24690361943060513,1.6441500988670699,-6.732915936864403,-1.973907118254059,-5%~-3%
2004-03-09,-4.322629611502404,-0.3075056574128654,-2.4454936358596524,3.5166332214446423,-4.9623344443113115,-5%~-3%
2004-03-22,-4.456971407945687,-1.266159830346647,1.3970985992157403,2.8230641054539434,1.413953697741543,-5%~-3%
2004-04-16,-3.6780990508644695,-0.16599327929041063,2.1792416151551808,-3.778041868797666,-7.3269033255543015,-5%~-3%
2004-05-17,-4.08822067048793,-0.9496214927768531,0.7848718235732965,5.647005719299125,-0.836113037532249,-5%~-3%
2004-06-18,-3.0187669201325873,0.13742988965510516,1.8187755082514245,-4.9446839683693575,1.8756842886229363,-5%~-3%
2004-07-02,-3.6601627590564623,-0.5939062282185215,-3.513201238415542,-5.616765790608558,-6.4520900443243105,-5%~-3%
2004-07-14,-4.073442222548074,-1.0125859533192783,-0.29728076992284747,-7.46928073441404,-7.056837940484862,-5%~-3%
2004-07-22,-5.173443819625501,1.366353012920607,-0.01934290684298956,-1.9729585872645061,-5.964541215784946,-7%~-5%
2004-08-04,-3.41255009841267,0.02923488798380891,-2.9644994632268666,0.254296186464642,-6.376283270223693,-5%~-3%
2004-08-06,-3.4761042731237923,-2.6190113811579097,-3.3646799401299776,1.74225910342225,-9.542253803499833,-5%~-3%
2004-08-25,-3.409088516460468,1.3790358847062034,-0.15050728400157753,2.5420583880506387,-4.228489308332017,-5%~-3%
2004-09-27,-4.841295937885626,-0.8620534580170536,3.7190642373974403,2.4912751946336464,-1.2951829043171825,-5%~-3%
2004-10-25,-3.39776183828443,-0.4747698925943178,3.0627673759629603,8.778824525141204,0.9157976198266193,-5%~-3%
2004-11-04,-4.974680046099089,0.5613425511401982,1.0171592378885652,7.094134979658183,-2.9937400944829218,-5%~-3%
2004-12-09,-4.072529597923646,0.6028845739404209,1.3057646635135756,-2.2076231444614236,-0.6086136606422761,-5%~-3%
2005-01-05,-3.561638427067282,-0.6189038351838261,-1.3429575150570083,-4.196668332277575,-5.718504822852777,-5%~-3%
2005-01-20,-3.0476161411830405,-1.9169486079125497,-2.4323536023552528,-1.506590887972148,-2.711786055266896,-5%~-3%
2005-10-28,-3.002650636179638,0.7626371993415759,4.933154058172196,8.885207610148427,3.06965103378668,-5%~-3%
2006-01-18,-3.3572561709962145,-1.1475249724749337,-2.9394709997145996,-3.5526270385654373,-3.9645845123768897,-5%~-3%
2006-03-07,-3.1372568965737146,-0.5841139571348242,-0.9969646960550138,2.8158869282276844,-5.687604590380958,-5%~-3%
2006-07-11,-3.0682574614862235,0.7494827362864109,-3.58425063747716,-2.2451391285356337,-3.2595202307880933,-5%~-3%
2006-07-13,-3.2935986973071762,-1.6788634634831379,-0.8141919425202815,-0.25943891754154347,-3.385711211355291,-5%~-3%
2006-07-21,-4.487184268091071,-1.0531823653191164,0.7745082729579855,7.387277758948385,-2.018932354149116,-5%~-3%
2006-10-19,-3.2082467395593284,0.23917453892021712,1.5063531383088469,5.874344849885016,-4.4334630193773705,-5%~-3%
2007-10-12,-5.126861386192938,1.6520962235568648,2.1312431344162053,-4.896349731402294,-4.223776303296634,-7%~-5%
2007-10-22,-3.7077442721821785,1.2013787981774993,2.855955041688596,-5.001468632369255,-7.03412115562937,-5%~-3%
2008-01-07,-3.252298796810149,-0.47525549033986536,-2.7515824382413068,-9.986544548805377,-5.918106528658241,-5%~-3%
2008-01-16,-4.761907603180793,-1.0741197902907174,-5.560730876727105,-5.459550227352827,-6.272309250240561,-5%~-3%
2008-01-22,-3.412359043579738,-2.5799224151471734,-2.195325835523343,-2.9300153520948733,0.8244030551753934,-5%~-3%
2008-01-28,-4.994907256064829,0.7729134731483178,3.595439703441383,0.340945257346736,-1.0199218397103698,-5%~-3%
2008-02-05,-4.318940624364565,-2.847651826610509,-1.9015880747059848,-3.987275240031506,-6.283174370030764,-5%~-3%
2008-02-07,-4.635761237185154,0.7007831736068448,4.53890731035419,-1.6105629422897505,1.978001062926305,-5%~-3%
2008-02-15,-3.0067610997540073,-0.3411575700359437,-0.6547036791235361,-5.626312180105131,-1.8797794810067714,-5%~-3%
2008-03-17,-5.773129450949543,-1.8224627150323691,5.669609573697409,4.858184126409826,-0.7716215999612364,-7%~-5%
2008-03-20,-3.75335399968576,2.043685424124675,3.5576403916752324,10.437219593230141,-0.8199356324310569,-5%~-3%
2008-04-14,-3.171460116628666,-0.451671967051559,5.431553525666333,10.519616301954194,1.3336116390323953,-5%~-3%
2008-06-27,-3.1452636464176287,0.0,-2.2147093384292327,-2.4917320793452435,-6.678223331912703,-5%~-3%
2008-07-10,-3.263884206980716,1.184387668193576,1.3627231794062333,3.57547208058443,-0.393611604836841,-5%~-3%
2008-07-15,-3.1490539570777187,0.02256542776946091,1.2961795622621897,8.004508852632219,4.433620978942687,-5%~-3%
2008-07-22,-5.631915217809558,0.0,-0.7610138075428652,5.063327856549405,-8.059829853994561,-7%~-5%
2008-09-03,-3.3160655147555063,-0.9440355543845258,-6.966190589907207,-15.827933833486872,-8.77188597761137,-5%~-3%
2008-09-04,-4.465880708187175,-3.2357789311906915,-5.197698939662554,-19.429363236266283,-6.137123659888366,-5%~-3%
2008-09-05,-3.1039638399792846,-0.48099054501987704,-0.09272008591445502,-17.744574977150744,-4.681909929862693,-5%~-3%
2008-09-11,-3.0106669781615025,1.8691999225574074,-6.032454899792484,-29.253054852969797,-3.492291858545804,-5%~-3%
2008-09-22,-3.0763526233820615,-4.7085896380666075,-4.1976235693102275,-23.288890631057853,-8.555002383462218,-5%~-3%
2008-09-23,-4.2065024761616225,-0.7583168117235473,-7.424753034039966,-23.761024924651508,-3.0120075375045365,-5%~-3%
2008-09-30,-4.5382778674246556,2.8820903575660806,-7.916563490795969,-14.435676755331432,-11.687503074831229,-5%~-3%
2008-10-06,-3.970966277310739,-3.6484513135207286,-14.104916523495861,-7.143839386744457,-16.18379567839213,-5%~-3%
2008-10-08,-9.75717051520224,-0.7963584239536359,3.7210511002041544,0.4630536341055098,2.1016459549215067,<-7%
2008-10-10,-8.499767140468094,-0.6345166392049406,3.6725861027202766,1.536737097656923,-9.317671263032068,<-7%
2008-10-15,-9.442246707541058,-8.955632925263036,-5.801141817780598,-13.808601896503959,-14.520699645904966,<-7%
2008-10-16,-6.401559400818768,5.424837039248098,0.3908612277474073,1.2424668507386087,-6.6641280178530105,-7%~-5%
2008-10-23,-4.05405767112531,-0.3920813073362228,4.413108922348053,-16.28007956709566,4.463014979537673,-5%~-3%
2008-10-24,-7.800643001766005,-3.214125164058468,8.140644994358015,-11.545262721758132,8.216313898801285,<-7%
2008-11-06,-6.682689618429361,-4.470130556443463,-10.550604430405318,-8.2933769117736,-16.02074357113026,-7%~-5%
2008-11-07,-4.5337412039389235,2.061483131463815,0.01496194801767814,0.11591486255164707,-12.97235988577885,-5%~-3%
2008-11-11,-6.475194756235359,-2.1774594212175757,-7.663660100672654,-1.1649181352463613,-11.512646013640694,-7%~-5%
2008-11-13,-3.6343059330779526,6.0954358219795335,-6.196337742428758,4.917086203765585,-6.0762488343647725,-5%~-3%
2008-11-17,-6.563699292850201,-2.104882938604702,-7.930128397093095,6.729571806094527,-18.421858864389563,-7%~-5%
2008-11-20,-7.827669888866851,-4.839911625678573,9.344046443751408,12.016744321345538,-5.01039501465722,<-7%
2008-11-26,-5.060975262269163,4.18887586064296,2.065279107139861,4.412162737487137,-5.253959772088557,-7%~-5%
2008-12-02,-3.9999976524939918,3.341976309643413,11.352934859812404,10.628237918655946,1.961036158965701,-5%~-3%
2008-12-05,-4.539870258161405,4.063309264458326,4.694984127983116,12.582497908060708,6.7699163874230255,-5%~-3%
2008-12-12,-3.8062274602322255,2.0281838216090753,2.1109783472264665,2.059669695987908,5.657247330160131,-5%~-3%
2008-12-19,-5.035577740793107,0.8205258495338041,-1.6288851512161528,-1.0642805645745828,-7.908440765296465,-7%~-5%
2009-01-08,-3.3279600634144813,1.0512587543121121,-6.0348541189591876,3.5407611304309246,-9.574894481607863,-5%~-3%
2009-01-12,-3.092221725110922,-1.8290905305186178,-2.1016507676788754,1.4645532764663733,-3.8063106508828923,-5%~-3%
2009-01-13,-3.5327576002140537,0.03390225129293878,-5.235176179819346,2.8322031345531573,-0.2535251961182645,-5%~-3%
2009-01-15,-3.3727793354458635,1.6416618050267395,0.6968614083152742,6.613224727802102,-2.278693122013165,-5%~-3%
2009-01-21,-4.297994081426404,4.256106517776259,4.853011316993294,3.3876708570088985,-0.22717665172788948,-5%~-3%
2009-02-02,-3.9700728425038023,1.2044067237809708,7.725993830260203,-8.303461446687642,7.048429695896463,-5%~-3%
2009-02-11,-3.516248435354319,-0.4614406724318343,-3.6021289387196953,-4.986739867163048,-9.239455228544557,-5%~-3%
2009-02-12,-3.313088687179655,1.2251689856835002,-4.679708457363607,-4.281101144445555,-5.430471211902843,-5%~-3%
2009-02-20,-6.654988006417506,0.27791148873890226,-3.3766551593734984,2.186862914439336,0.600349254398524,-7%~-5%
2009-02-24,-4.23472918246749,3.302224153458355,-4.324603053405585,9.45712286261905,-1.898950265926636,-5%~-3%
2009-02-27,-4.434073838653885,-0.9356260860858057,-4.576712106398473,11.281481858767329,-4.03330923577967,-5%~-3%
2009-03-09,-3.1344210547373463,-2.1292947025197795,9.14415128459417,21.36134536995874,8.96066805025474,-5%~-3%
2009-03-17,-3.0401708122851034,3.786246761459733,9.352830078596586,14.393744406764078,0.6082330561417719,-5%~-3%
2009-04-21,-3.4294259705602848,1.395756597806641,4.548054608601171,6.665153961279113,-0.9342978709049317,-5%~-3%
2009-05-08,-5.184496115191417,0.058463666084329624,-2.375146266982031,7.179519860544405,-10.604712658155247,-7%~-5%
2009-05-11,-4.187184758949614,0.35057703631804493,-2.4935357012059067,7.884669448995295,-3.648459674148353,-5%~-3%
2009-05-13,-3.8538562332593895,-2.682009585934597,1.4530818297509462,8.4049537693896,-1.4662056268375467,-5%~-3%
2009-06-03,-3.9179980886542842,-0.30180618082944477,1.4000834416212027,0.14105031223504705,-0.6756799244751699,-5%~-3%
2009-08-17,-3.214139239365621,-2.901795679737973,1.722754811409255,5.488788125161593,-0.5681164385137216,-5%~-3%
2009-09-25,-3.2937594417772775,-0.8794316540139735,-2.5123594101996716,2.5930665544164566,-1.853082798834138,-5%~-3%
2009-10-02,-4.52947996784987,-0.2926567827116755,3.0000424517775293,0.03166644425685039,-1.4112280147161815,-5%~-3%
2009-10-26,-3.0302992613212565,-0.3245761401910241,-5.073759520359277,2.4999329715073126,-4.5316779590114145,-5%~-3%
2010-01-25,-3.47403918293947,0.33969990118072335,-3.0986935346063116,0.15054823756713853,-4.0721807867897475,-5%~-3%
2010-02-01,-3.1542034903291216,1.098349973046009,0.5008242052859657,6.365078661041401,-4.382018321168369,-5%~-3%
2010-05-05,-3.3253318848730284,-0.5162458623290123,-1.2563207651553947,-3.184473026857659,-3.91127397769564,-5%~-3%
2010-05-07,-3.7194447541155307,-2.490876379461837,2.9038336802976183,-4.572015699096776,2.1465716363337606,-5%~-3%
2010-05-14,-3.16082572359333,-1.9226383198346353,-7.493140062726189,-4.709179083615821,-7.534657566609281,-5%~-3%
2010-05-19,-3.6234475011936995,-0.7969148014034366,-3.716479098933079,1.6829320444097906,-8.088547752543562,-5%~-3%
2010-05-25,-3.8247332899121744,0.08955791357876386,1.2396015188839482,3.537551116285521,1.4834545546530298,-5%~-3%
2010-06-08,-3.4647941606586574,-0.18074313459163216,2.7666702957785727,-0.07311134135111752,1.1145450628714526,-5%~-3%
2010-07-30,-3.0785592080224022,0.21876733993309028,2.4445960518941434,-3.517835018932259,-2.127279575296437,-5%~-3%
2010-08-12,-3.2535487633939653,-0.7928923675123989,0.3445617337721196,2.7575586022808074,-1.7262744405357138,-5%~-3%
2011-03-10,-3.394188233868134,-1.560580697111924,-5.127231758149398,0.5774299087208501,-5.596394113372949,-5%~-3%
2011-03-15,-3.2210406255111512,-1.421215556344102,-1.2096737898938392,0.37599324372449283,-1.4240187379991665,-5%~-3%
2011-08-08,-5.212488573797847,-6.0189520369163585,0.0014982349196950295,-0.16200219568980323,-0.7625870317927941,-7%~-5%
2011-08-19,-3.0823088766471107,-1.805754625400935,1.8288044960722005,11.03901152403992,-0.1597095377293356,-5%~-3%
2011-09-02,-3.583615236864701,-2.3460506280634674,-2.4761809176005123,-5.986577155950846,-2.800040271636295,-5%~-3%
2011-09-06,-3.185839357629283,0.01881422972358493,1.148554194871354,-1.5873235822512428,0.11526496868216052,-5%~-3%
2011-09-22,-4.4189803857127,-3.250296018325638,-1.4639814966013853,2.511205976625286,0.011188029882880812,-5%~-3%
2011-09-30,-3.345600603612997,-2.5798575478841013,1.150283195392099,9.322151950139048,-5.8796370666591935,-5%~-3%
2011-10-04,-8.860760936856904,2.0532029456361345,9.099103119980478,10.188537676071409,2.3891942316736747,<-7%
2011-11-01,-3.5180547893632674,-2.605711057361504,0.5108666634207504,-2.3498428275674055,-0.860864363743552,-5%~-3%
2011-11-18,-3.175102941963903,-0.7701908475113428,-5.377752214836085,-2.20123214002258,-11.446055845215696,-5%~-3%
2011-12-09,-3.7287040329601395,1.6036997704519163,-2.4519288474414536,3.8873372050321375,-5.3975828855095775,-5%~-3%
2012-04-23,-3.45622327404731,-0.9134981707105583,2.3912301462516328,-4.784546419635027,-0.11827471306438131,-5%~-3%
2012-05-04,-3.0303069958909634,-2.486834786391101,-3.2767485145888675,-8.4567948171822,-5.63831444050954,-5%~-3%
2012-07-23,-3.582856145338731,-1.2142014075694263,1.0250271399635413,6.387378193147975,1.958947117021781,-5%~-3%
2014-04-07,-3.562996011966968,-0.9493736572559919,-2.572383515687804,0.6413382830526282,-5.096655532292493,-5%~-3%
2014-04-11,-3.513750809853078,-1.163342032081538,1.3034785664742476,3.6875082157124095,-2.830199503794739,-5%~-3%
2014-10-10,-4.949902094536296,-2.4984635888765094,-5.328114141139972,4.918534431272392,-9.916961369703902,-5%~-3%
2014-10-13,-3.352308965543871,-1.5671547321189139,-1.5114447164160771,7.771326491264663,-0.5314859923291726,-5%~-3%
2015-03-26,-6.6455146980159086,-0.3413918854797471,-0.3746181547178873,4.767330049275609,-2.1580709423327793,-7%~-5%
2015-06-29,-3.2269381582184287,-2.3611076390760988,-1.4148742496893574,1.8052824120832867,-4.332483480595661,-5%~-3%
